date,type,price,log_price
2023/1/12,EU ETS,77.41,4.349115971
2023/1/13,EU ETS,77.05,4.344454562
2023/1/16,EU ETS,74.79,4.314684186
2023/1/17,EU ETS,76.79,4.341074423
2023/1/18,EU ETS,80.48,4.388008706
2023/1/19,EU ETS,81.1,4.395682961
2023/1/20,EU ETS,82.28,4.410128065
2023/1/23,EU ETS,82.36,4.411099882
2023/1/24,EU ETS,78.87,4.367800927
2023/1/25,EU ETS,81.43,4.399743755
2023/1/26,EU ETS,86.43,4.459334838
2023/1/27,EU ETS,86.14,4.45597388
2023/1/30,EU ETS,86.53,4.460491175
2023/1/31,EU ETS,90.05,4.500365072
2023/2/1,EU ETS,92.38,4.525910505
2023/2/2,EU ETS,89.98,4.499587423
2023/2/3,EU ETS,90.24,4.502472788
2023/2/6,EU ETS,87.87,4.47585845
2023/2/7,EU ETS,87.32,4.469579532
2023/2/8,EU ETS,87.31,4.469465004
2023/2/9,EU ETS,88.01,4.477450444
2023/2/10,EU ETS,90.02,4.500031868
2023/2/13,EU ETS,89.22,4.49110523
2023/2/14,EU ETS,89.07,4.489422577
2023/2/15,EU ETS,91.29,4.514041253
2023/2/16,EU ETS,94.4,4.547541073
2023/2/17,EU ETS,93.13,4.533996367
2023/2/20,EU ETS,95.16,4.555559685
2023/2/21,EU ETS,97.08,4.575535381
2023/2/22,EU ETS,93.58,4.538816685
2023/2/23,EU ETS,94.34,4.546905278
2023/2/24,EU ETS,94.1,4.544358047
2023/2/27,EU ETS,96.85,4.57316339
2023/2/28,EU ETS,96.58,4.57037168
2023/3/1,EU ETS,93.72,4.540311614
2023/3/2,EU ETS,90.23,4.502361966
2023/3/3,EU ETS,89.07,4.489422577
2023/3/6,EU ETS,89.9,4.498697941
2023/3/7,EU ETS,92.59,4.528181144
2023/3/8,EU ETS,94.7,4.550714
2023/3/9,EU ETS,95.31,4.557134737
2023/3/10,EU ETS,96.72,4.571820206
2023/3/13,EU ETS,94.26,4.546056921
2023/3/14,EU ETS,89.8,4.497584975
2023/3/15,EU ETS,86.6,4.461299816
2023/3/16,EU ETS,84.43,4.435922789
2023/3/17,EU ETS,84.58,4.437697832
2023/3/20,EU ETS,85.11,4.443944537
2023/3/21,EU ETS,86.88,4.464527856
2023/3/22,EU ETS,86.77,4.46326094
2023/3/23,EU ETS,89.69,4.49635928
2023/3/24,EU ETS,85.1,4.443827036
2023/3/27,EU ETS,84.77,4.439941707
2023/3/28,EU ETS,86.88,4.464527856
2023/3/29,EU ETS,87.81,4.475175389
2023/3/30,EU ETS,88.5,4.483002552
2023/3/31,EU ETS,89.48,4.494015137
2023/4/3,EU ETS,93.24,4.535176814
2023/4/4,EU ETS,92.46,4.526776119
2023/4/5,EU ETS,94.13,4.544676806
2023/4/6,EU ETS,94.15,4.544889255
2023/4/10,EU ETS,94.15,4.544889255
2023/4/11,EU ETS,94.86,4.55240212
2023/4/12,EU ETS,93.39,4.536784273
2023/4/13,EU ETS,91.95,4.521244951
2023/4/14,EU ETS,91.38,4.515026636
2023/4/17,EU ETS,90.62,4.506674939
2023/4/18,EU ETS,92.86,4.531092983
2023/4/19,EU ETS,92,4.521788577
2023/4/20,EU ETS,89.54,4.494685453
2023/4/21,EU ETS,87.29,4.469235909
2023/4/24,EU ETS,85.94,4.453649378
2023/4/25,EU ETS,84.84,4.44076713
2023/4/26,EU ETS,83.54,4.425325559
2023/4/27,EU ETS,84.03,4.431173878
2023/4/28,EU ETS,85.37,4.446994751
2023/5/1,EU ETS,83.96,4.430340495
2023/5/2,EU ETS,86.31,4.457945466
2023/5/3,EU ETS,83.01,4.418961082
2023/5/4,EU ETS,82.72,4.415461411
2023/5/5,EU ETS,82.98,4.418599615
2023/5/8,EU ETS,83.41,4.423768206
2023/5/9,EU ETS,84.75,4.439705746
2023/5/10,EU ETS,87.39,4.47038086
2023/5/11,EU ETS,86.3,4.457829598
2023/5/12,EU ETS,86.36,4.458524606
2023/5/15,EU ETS,84.91,4.441591872
2023/5/16,EU ETS,86.52,4.460375601
2023/5/17,EU ETS,86.12,4.455741672
2023/5/18,EU ETS,87.76,4.474605816
2023/5/19,EU ETS,87.79,4.474947599
2023/5/22,EU ETS,85.65,4.450269225
2023/5/23,EU ETS,83.68,4.427
2023/5/24,EU ETS,83.35,4.423048609
2023/5/25,EU ETS,81.23,4.397284637
2023/5/26,EU ETS,80.56,4.389002248
2023/5/29,EU ETS,81.13,4.396052806
2023/5/30,EU ETS,78.82,4.367166772
2023/5/31,EU ETS,79.38,4.374246447
2023/6/1,EU ETS,77.11,4.345232974
2023/6/2,EU ETS,77.38,4.348728349
2023/6/5,EU ETS,80.88,4.392966575
2023/6/6,EU ETS,80.05,4.382651439
2023/6/7,EU ETS,81.92,4.405743161
2023/6/8,EU ETS,82.32,4.410614092
2023/6/9,EU ETS,85.06,4.44335689
2023/6/12,EU ETS,86.09,4.455393261
2023/6/13,EU ETS,88.12,4.478699522
2023/6/14,EU ETS,91.52,4.516557528
2023/6/15,EU ETS,91.41,4.515354882
2023/6/16,EU ETS,90.51,4.505460342
2023/6/19,EU ETS,90.25,4.502583597
2023/6/20,EU ETS,92.9,4.531523646
2023/6/21,EU ETS,88.59,4.484018984
2023/6/22,EU ETS,88.2,4.479606963
2023/6/23,EU ETS,85.93,4.453533011
2023/6/26,EU ETS,84.3,4.434381865
2023/6/27,EU ETS,87.25,4.468777561
2023/6/28,EU ETS,86.12,4.455741672
2023/6/29,EU ETS,86.29,4.457713717
2023/6/30,EU ETS,87.48,4.471410196
2023/7/3,EU ETS,85.72,4.451086171
2023/7/4,EU ETS,85.65,4.450269225
2023/7/5,EU ETS,84.26,4.433907257
2023/7/6,EU ETS,84.45,4.436159643
2023/7/7,EU ETS,84.65,4.438525109
2023/7/10,EU ETS,84.8,4.440295543
2023/7/11,EU ETS,85.25,4.445588116
2023/7/12,EU ETS,84.32,4.434619085
2023/7/13,EU ETS,84.35,4.434974809
2023/7/14,EU ETS,84.54,4.437224795
2023/7/17,EU ETS,84.99,4.442533603
2023/7/18,EU ETS,85.85,4.452601587
2023/7/19,EU ETS,87.67,4.473579766
2023/7/20,EU ETS,88.99,4.488524004
2023/7/21,EU ETS,89.86,4.498252904
2023/7/24,EU ETS,89.54,4.494685453
2023/7/25,EU ETS,90.32,4.50335892
2023/7/26,EU ETS,89.26,4.491553459
2023/7/27,EU ETS,89.5,4.494238625
2023/7/28,EU ETS,87.15,4.467630772
2023/7/31,EU ETS,85.16,4.44453184
2023/8/1,EU ETS,83.85,4.429029488
2023/8/2,EU ETS,82.25,4.40976339
2023/8/3,EU ETS,83.59,4.425923896
2023/8/4,EU ETS,82.45,4.412192049
2023/8/7,EU ETS,81.48,4.400357591
2023/8/8,EU ETS,83.16,4.420766463
2023/8/9,EU ETS,82.74,4.415703161
2023/8/10,EU ETS,83.66,4.426760966
2023/8/11,EU ETS,85.5,4.448516376
2023/8/14,EU ETS,86.47,4.459797533
2023/8/15,EU ETS,85.84,4.452485098
2023/8/16,EU ETS,87.17,4.467860235
2023/8/17,EU ETS,87.53,4.471981592
2023/8/18,EU ETS,86.73,4.462799845
2023/8/21,EU ETS,86.59,4.461184335
2023/8/22,EU ETS,88.92,4.487737089
2023/8/23,EU ETS,87.31,4.469465004
2023/8/24,EU ETS,84.94,4.441945125
2023/8/25,EU ETS,84.5,4.436751534
2023/8/28,EU ETS,84.79,4.440177611
2023/8/29,EU ETS,83.88,4.429387206
2023/8/30,EU ETS,85.35,4.446760449
2023/8/31,EU ETS,84.86,4.44100284
2023/9/1,EU ETS,84.37,4.435211888
2023/9/4,EU ETS,83.26,4.421968242
2023/9/5,EU ETS,82.95,4.418238017
2023/9/6,EU ETS,82.79,4.416307281
2023/9/7,EU ETS,82.05,4.407328818
2023/9/8,EU ETS,80.65,4.390118805
2023/9/11,EU ETS,80.8,4.391976966
2023/9/12,EU ETS,80.23,4.38489751
2023/9/13,EU ETS,82.15,4.408546844
2023/9/14,EU ETS,82.23,4.409520199
2023/9/15,EU ETS,81.44,4.399866553
2023/9/18,EU ETS,79.99,4.381901627
2023/9/19,EU ETS,80.36,4.38651654
2023/9/20,EU ETS,81.92,4.405743161
2023/9/21,EU ETS,83.23,4.42160786
2023/9/22,EU ETS,84.56,4.437461342
2023/9/25,EU ETS,84.37,4.435211888
2023/9/26,EU ETS,82.39,4.41146407
2023/9/27,EU ETS,81.79,4.404154987
2023/9/28,EU ETS,82.21,4.409276949
2023/9/29,EU ETS,81.17,4.396545721
2023/10/2,EU ETS,80.3,4.385769621
2023/10/3,EU ETS,79.2,4.371976299
2023/10/4,EU ETS,81.2,4.396915247
2023/10/5,EU ETS,80.04,4.38252651
2023/10/6,EU ETS,79.99,4.381901627
2023/10/9,EU ETS,81.28,4.397899984
2023/10/10,EU ETS,84.34,4.434856248
2023/10/11,EU ETS,83.64,4.426521875
2023/10/12,EU ETS,84.73,4.43946973
2023/10/13,EU ETS,85.45,4.44793141
2023/10/16,EU ETS,82.85,4.417031744
2023/10/17,EU ETS,82.05,4.407328818
2023/10/18,EU ETS,81.37,4.399006655
2023/10/19,EU ETS,81.3,4.398146017
2023/10/20,EU ETS,80.94,4.393708139
2023/10/23,EU ETS,80.04,4.38252651
2023/10/24,EU ETS,80.12,4.383525511
2023/10/25,EU ETS,79.45,4.375127893
2023/10/26,EU ETS,79.18,4.371723742
2023/10/27,EU ETS,78.88,4.36792771
2023/10/30,EU ETS,78.25,4.359908829
2023/10/31,EU ETS,78.88,4.36792771
2023/11/1,EU ETS,78.36,4.361313593
2023/11/2,EU ETS,78.45,4.362461479
2023/11/3,EU ETS,77.47,4.349890765
2023/11/6,EU ETS,75.65,4.32611744
2023/11/7,EU ETS,75.05,4.318154558
2023/11/8,EU ETS,75.51,4.324265098
2023/11/9,EU ETS,77.18,4.346140356
2023/11/10,EU ETS,78.49,4.362971228
2023/11/13,EU ETS,77.28,4.34743519
2023/11/14,EU ETS,78.42,4.362078997
2023/11/15,EU ETS,79.52,4.376008562
2023/11/16,EU ETS,76.81,4.34133484
2023/11/17,EU ETS,76.36,4.335458999
2023/11/20,EU ETS,76.41,4.336113578
2023/11/21,EU ETS,75.18,4.319885238
2023/11/22,EU ETS,74.99,4.317354771
2023/11/23,EU ETS,76.4,4.335982696
2023/11/24,EU ETS,76.4,4.335982696
2023/11/27,EU ETS,73.45,4.296604903
2023/11/28,EU ETS,72.96,4.289911346
2023/11/29,EU ETS,71.02,4.262961528
2023/11/30,EU ETS,70.81,4.260000234
2023/12/1,EU ETS,72.49,4.283448621
2023/12/4,EU ETS,70.37,4.253767036
2023/12/5,EU ETS,68.64,4.228875455
2023/12/6,EU ETS,68.82,4.2314944
2023/12/7,EU ETS,69.65,4.2434827
2023/12/8,EU ETS,68.63,4.228729757
2023/12/11,EU ETS,67.28,4.208863016
2023/12/12,EU ETS,68.21,4.222591182
2023/12/13,EU ETS,68.9,4.232656178
2023/12/14,EU ETS,66.79,4.201553369
2023/12/15,EU ETS,66.35,4.194943761
2023/12/18,EU ETS,69.08,4.235265253
2023/12/19,EU ETS,69.23,4.237434295
2023/12/20,EU ETS,72.92,4.28936295
2023/12/21,EU ETS,75.18,4.319885238
2023/12/22,EU ETS,76.16,4.33283639
2023/12/26,EU ETS,76.16,4.33283639
2023/12/27,EU ETS,77.23,4.346787983
2023/12/28,EU ETS,77.43,4.349374302
2023/12/29,EU ETS,77.55,4.35092289
2024/1/2,EU ETS,73.4,4.295923936
2024/1/3,EU ETS,74.8,4.314817885
2024/1/4,EU ETS,73.24,4.29374172
2024/1/5,EU ETS,73.77,4.300952145
2024/1/8,EU ETS,69.92,4.247351731
2024/1/9,EU ETS,69.47,4.240895005
2024/1/10,EU ETS,67.55,4.212868064
2024/1/11,EU ETS,65.58,4.183270771
2024/1/12,EU ETS,63.55,4.151826998
2024/1/15,EU ETS,64.97,4.173925625
2024/1/16,EU ETS,63.32,4.148201235
2024/1/17,EU ETS,60.91,4.109397365
2024/1/18,EU ETS,60.76,4.106931678
2024/1/19,EU ETS,61.38,4.117084049
2024/1/22,EU ETS,59.83,4.091507207
2024/1/23,EU ETS,60.83,4.108083088
2024/1/24,EU ETS,63.52,4.151354817
2024/1/25,EU ETS,60.99,4.110709916
2024/1/26,EU ETS,61.38,4.117084049
2024/1/29,EU ETS,59.6,4.087655574
2024/1/30,EU ETS,61.54,4.11968737
2024/1/31,EU ETS,62.16,4.129711706
2024/2/1,EU ETS,60.28,4.099000374
2024/2/2,EU ETS,61.42,4.117735515
2024/2/5,EU ETS,60.7,4.105943698
2024/2/6,EU ETS,61.56,4.120012309
2024/2/7,EU ETS,60.42,4.101320176
2024/2/8,EU ETS,58.83,4.074651929
2024/2/9,EU ETS,56.91,4.041471073
2024/2/12,EU ETS,55.05,4.008241863
2024/2/13,EU ETS,54.63,4.000583182
2024/2/14,EU ETS,54.83,4.004237489
2024/2/15,EU ETS,56.07,4.02660091
2024/2/16,EU ETS,55.34,4.013495974
2024/2/19,EU ETS,51.8,3.947390149
2024/2/20,EU ETS,52.56,3.961955374
2024/2/21,EU ETS,52.8,3.966511191
2024/2/22,EU ETS,51.03,3.932413695
2024/2/23,EU ETS,50.52,3.922369297
2024/2/26,EU ETS,52.21,3.955274047
2024/2/27,EU ETS,54.01,3.989169215
2024/2/28,EU ETS,56.07,4.02660091
2024/2/29,EU ETS,54.27,3.993971588
2024/3/1,EU ETS,54.64,4.000766215
2024/3/4,EU ETS,55.28,4.012411179
2024/3/5,EU ETS,58.71,4.07261007
2024/3/6,EU ETS,57.42,4.050392675
2024/3/7,EU ETS,57.32,4.048649603
2024/3/8,EU ETS,56.58,4.035655566
2024/3/11,EU ETS,54.45,3.997282849
2024/3/12,EU ETS,54.78,4.003325164
2024/3/13,EU ETS,54.31,3.994708372
2024/3/14,EU ETS,56.67,4.03724497
2024/3/15,EU ETS,57.57,4.053001599
2024/3/18,EU ETS,59.56,4.086984208
2024/3/19,EU ETS,59.29,4.082440658
2024/3/20,EU ETS,59.08,4.078892458
2024/3/21,EU ETS,57.55,4.052654135
2024/3/22,EU ETS,59.94,4.093344062
2024/3/25,EU ETS,63.34,4.148517041
2024/3/26,EU ETS,60.69,4.10577894
2024/3/27,EU ETS,60.83,4.108083088
2024/3/28,EU ETS,60.2,4.097672352
2024/4/1,EU ETS,60.2,4.097672352
2024/4/2,EU ETS,57.15,4.04567939
2024/4/3,EU ETS,55.89,4.023385473
2024/4/4,EU ETS,56.96,4.042349267
2024/4/5,EU ETS,58.99,4.077367938
2024/4/8,EU ETS,61.88,4.125197026
